,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
609,0.73,0.718,8,-3.496,1,0.0478,0.0284,0,0.0892,0.127,135.045,audio_features,6WC5fhc9XMaCrUNKNjm9xE,spotify:track:6WC5fhc9XMaCrUNKNjm9xE,https://api.spotify.com/v1/tracks/6WC5fhc9XMaCrUNKNjm9xE,https://api.spotify.com/v1/audio-analysis/6WC5fhc9XMaCrUNKNjm9xE,216467,4,THUMB,M HUNCHO FT NAFE SMALLZ
610,0.859,0.734,1,-6.309,1,0.102,0.0652,0,0.314,0.571,142.037,audio_features,29Y1hEc0NSxvFylHFV8W9e,spotify:track:29Y1hEc0NSxvFylHFV8W9e,https://api.spotify.com/v1/tracks/29Y1hEc0NSxvFylHFV8W9e,https://api.spotify.com/v1/audio-analysis/29Y1hEc0NSxvFylHFV8W9e,192320,4,KISS AND TELL,AJ TRACEY & SKEPTA
611,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,215107,4,BEFORE YOU GO,LEWIS CAPALDI
612,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21E-06,0.123,0.359,104,audio_features,4QPEwDdOMhY7rNS05mTyMR,spotify:track:4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/tracks/4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/audio-analysis/4QPEwDdOMhY7rNS05mTyMR,216707,4,OWN IT,STORMZY/ED SHEERAN/BURNA BOY
613,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4,EVERYTHING I WANTED,BILLIE EILISH
614,0.76,0.746,0,-5.331,0,0.227,0.137,0,0.0905,0.449,100.011,audio_features,6JsHgIkMYHcbNtKfsal2Mg,spotify:track:6JsHgIkMYHcbNtKfsal2Mg,https://api.spotify.com/v1/tracks/6JsHgIkMYHcbNtKfsal2Mg,https://api.spotify.com/v1/audio-analysis/6JsHgIkMYHcbNtKfsal2Mg,233546,4,JERRY SPRUNGER,TORY LANEZ & T-PAIN
615,0.729,0.531,1,-9.568,0,0.371,0.459,0,0.0693,0.384,156.132,audio_features,4aRRxKxJbvIEjXWXB0l3w7,spotify:track:4aRRxKxJbvIEjXWXB0l3w7,https://api.spotify.com/v1/tracks/4aRRxKxJbvIEjXWXB0l3w7,https://api.spotify.com/v1/audio-analysis/4aRRxKxJbvIEjXWXB0l3w7,203128,4,NEW DIOR,DIGDAT FT D-BLOCK EUROPE
616,0.566,0.676,9,-6.498,1,0.0383,0.0147,0.00672,0.0733,0.0492,127.973,audio_features,2i1CnSeLjppv41BTuc7qhY,spotify:track:2i1CnSeLjppv41BTuc7qhY,https://api.spotify.com/v1/tracks/2i1CnSeLjppv41BTuc7qhY,https://api.spotify.com/v1/audio-analysis/2i1CnSeLjppv41BTuc7qhY,234812,4,FRAIL STATE OF MIND,1975
617,0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,audio_features,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4,YELLOW HEARTS,ANT SAUNDERS
618,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,audio_features,598yNsG1JFrGd4n2kMoz7F,spotify:track:598yNsG1JFrGd4n2kMoz7F,https://api.spotify.com/v1/tracks/598yNsG1JFrGd4n2kMoz7F,https://api.spotify.com/v1/audio-analysis/598yNsG1JFrGd4n2kMoz7F,183011,4,WOAH,LIL BABY
619,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4,WATERMELON SUGAR,HARRY STYLES
620,0.722,0.757,10,-6.207,0,0.132,0.185,6.32E-06,0.126,0.721,140.094,audio_features,5nCthAh3jt4xKuLJAifAaR,spotify:track:5nCthAh3jt4xKuLJAifAaR,https://api.spotify.com/v1/tracks/5nCthAh3jt4xKuLJAifAaR,https://api.spotify.com/v1/audio-analysis/5nCthAh3jt4xKuLJAifAaR,185815,4,HARLEYS IN HAWAII,KATY PERRY
621,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44E-05,0.165,0.381,197.964,audio_features,2eZjO58Qe9og2xmyfw4qwJ,spotify:track:2eZjO58Qe9og2xmyfw4qwJ,https://api.spotify.com/v1/tracks/2eZjO58Qe9og2xmyfw4qwJ,https://api.spotify.com/v1/audio-analysis/2eZjO58Qe9og2xmyfw4qwJ,280152,3,LUDENS,BRING ME THE HORIZON
622,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,audio_features,29MOOOmMRPeWyPwKQFoF5t,spotify:track:29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/tracks/29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/audio-analysis/29MOOOmMRPeWyPwKQFoF5t,254453,4,I FEEL LOVE,SAM SMITH
623,0.786,0.652,0,-2.607,1,0.0669,0.102,0,0.0697,0.483,170.031,audio_features,7f5trao56t7sB7f14QDTmp,spotify:track:7f5trao56t7sB7f14QDTmp,https://api.spotify.com/v1/tracks/7f5trao56t7sB7f14QDTmp,https://api.spotify.com/v1/audio-analysis/7f5trao56t7sB7f14QDTmp,203093,4,JUICY,DOJA CAT & TYGA
624,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,audio_features,5bvnqVuq7UFl0txSlHpsfS,spotify:track:5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/tracks/5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/audio-analysis/5bvnqVuq7UFl0txSlHpsfS,197973,4,LOYAL,PARTYNEXTDOOR FT DRAKE
625,0.761,0.545,7,-6.491,1,0.183,0.0101,3.14E-06,0.128,0.349,107.036,audio_features,2jTBEuS8P9ZqVos9zecRzl,spotify:track:2jTBEuS8P9ZqVos9zecRzl,https://api.spotify.com/v1/tracks/2jTBEuS8P9ZqVos9zecRzl,https://api.spotify.com/v1/audio-analysis/2jTBEuS8P9ZqVos9zecRzl,175155,4,FRENCH KISSES,ZIEZIE FT AITCH
626,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,audio_features,3Z0oQ8r78OUaHvGPiDBR3W,spotify:track:3Z0oQ8r78OUaHvGPiDBR3W,https://api.spotify.com/v1/tracks/3Z0oQ8r78OUaHvGPiDBR3W,https://api.spotify.com/v1/audio-analysis/3Z0oQ8r78OUaHvGPiDBR3W,194848,5,INTO THE UNKNOWN,IDINA MENZEL & AURORA
627,0.578,0.43,10,-6.396,1,0.0282,0.608,2.67E-06,0.117,0.156,136.824,audio_features,2deFH5zveEBEUuURpqTN3C,spotify:track:2deFH5zveEBEUuURpqTN3C,https://api.spotify.com/v1/tracks/2deFH5zveEBEUuURpqTN3C,https://api.spotify.com/v1/audio-analysis/2deFH5zveEBEUuURpqTN3C,243187,4,QUITE MISS HOME,JAMES ARTHUR
628,0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952,audio_features,7iHHxY2NLlJRAmlAmC4ahQ,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/tracks/7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,123560,4,STUCK IN A DREAM,LIL MOSEY FT GUNNA
629,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82E-05,0.0877,0.19,156.344,audio_features,5WwqdeavrQrbeAMDxGawse,spotify:track:5WwqdeavrQrbeAMDxGawse,https://api.spotify.com/v1/tracks/5WwqdeavrQrbeAMDxGawse,https://api.spotify.com/v1/audio-analysis/5WwqdeavrQrbeAMDxGawse,294773,4,CAN'T FIGHT THIS FEELING,BASTILLE
630,0.727,0.583,7,-7.385,0,0.0718,0.065,0,0.106,0.629,147.983,audio_features,7vJS1DPc3FzBtqBs8n3mW5,spotify:track:7vJS1DPc3FzBtqBs8n3mW5,https://api.spotify.com/v1/tracks/7vJS1DPc3FzBtqBs8n3mW5,https://api.spotify.com/v1/audio-analysis/7vJS1DPc3FzBtqBs8n3mW5,171840,4,BAD TO YOU,ARIANA GRANDE/NORMANI/MINAJ
631,0.78,0.76,11,-4.154,1,0.0923,0.029,0,0.157,0.892,142.997,audio_features,13lgFanIzQVjIiVvxyAjjS,spotify:track:13lgFanIzQVjIiVvxyAjjS,https://api.spotify.com/v1/tracks/13lgFanIzQVjIiVvxyAjjS,https://api.spotify.com/v1/audio-analysis/13lgFanIzQVjIiVvxyAjjS,151826,4,BREAK UP BYE BYE,CAST OF RUPAUL'S DRAG RACE UK
632,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4,FALLING,TREVOR DANIEL
633,0.748,0.441,10,-7.653,0,0.0622,0.592,0,0.176,0.44,124.107,audio_features,0YdIIMb2MHuxoUudkAY9gS,spotify:track:0YdIIMb2MHuxoUudkAY9gS,https://api.spotify.com/v1/tracks/0YdIIMb2MHuxoUudkAY9gS,https://api.spotify.com/v1/audio-analysis/0YdIIMb2MHuxoUudkAY9gS,219800,4,FACE TO FACE,REX ORANGE COUNTY
634,0.64,0.519,1,-6.757,0,0.188,0.25,0,0.0883,0.252,103.359,audio_features,4Qxn47gWPSucovKrMyRf1z,spotify:track:4Qxn47gWPSucovKrMyRf1z,https://api.spotify.com/v1/tracks/4Qxn47gWPSucovKrMyRf1z,https://api.spotify.com/v1/audio-analysis/4Qxn47gWPSucovKrMyRf1z,143493,4,STRETCH YOU OUT,SUMMER WALKER/A BOOGIE WIT DA
635,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,audio_features,2INhKpUdzh7v0j041gZNsz,spotify:track:2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/tracks/2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/audio-analysis/2INhKpUdzh7v0j041gZNsz,268893,4,DHL,FRANK OCEAN
636,0.63,0.671,6,-6.659,0,0.256,0.363,0,0.113,0.333,89.921,audio_features,735RSTb2xbtWbDtKD9XDYi,spotify:track:735RSTb2xbtWbDtKD9XDYi,https://api.spotify.com/v1/tracks/735RSTb2xbtWbDtKD9XDYi,https://api.spotify.com/v1/audio-analysis/735RSTb2xbtWbDtKD9XDYi,174333,4,SOMEBODY,INTERNET MONEY/TECCA/BOOGIE
637,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285,audio_features,0Z26mbSHJ1dkUu7g9DDgif,spotify:track:0Z26mbSHJ1dkUu7g9DDgif,https://api.spotify.com/v1/tracks/0Z26mbSHJ1dkUu7g9DDgif,https://api.spotify.com/v1/audio-analysis/0Z26mbSHJ1dkUu7g9DDgif,171987,4,TRIGGER,MAJOR LAZER & KHALID
638,0.549,0.711,11,-5.025,1,0.187,0.0563,0,0.0607,0.32,187.932,audio_features,0QfK2sctatsomM50LGI8Os,spotify:track:0QfK2sctatsomM50LGI8Os,https://api.spotify.com/v1/tracks/0QfK2sctatsomM50LGI8Os,https://api.spotify.com/v1/audio-analysis/0QfK2sctatsomM50LGI8Os,197893,4,MY BLOOD,WESTLIFE
639,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4,UP ALL NIGHT,KHALID
640,0.658,0.179,8,-10.866,1,0.0448,0.689,0,0.17,0.191,128.128,audio_features,0NeJjNlprGfZpeX2LQuN6c,spotify:track:0NeJjNlprGfZpeX2LQuN6c,https://api.spotify.com/v1/tracks/0NeJjNlprGfZpeX2LQuN6c,https://api.spotify.com/v1/audio-analysis/0NeJjNlprGfZpeX2LQuN6c,238560,4,RIVER,ELLIE GOULDING
641,0.808,0.749,2,-6.483,1,0.0432,0.000129,0.102,0.0459,0.923,124.999,audio_features,2owws8NRqfPUdIn3Uag7Yp,spotify:track:2owws8NRqfPUdIn3Uag7Yp,https://api.spotify.com/v1/tracks/2owws8NRqfPUdIn3Uag7Yp,https://api.spotify.com/v1/audio-analysis/2owws8NRqfPUdIn3Uag7Yp,135219,4,JOYS,ROBERTO SURACE
642,0.703,0.614,6,-6.832,0,0.113,0.434,0,0.0942,0.453,150.047,audio_features,5KYy4AxlClkQPWaF1Iat3g,spotify:track:5KYy4AxlClkQPWaF1Iat3g,https://api.spotify.com/v1/tracks/5KYy4AxlClkQPWaF1Iat3g,https://api.spotify.com/v1/audio-analysis/5KYy4AxlClkQPWaF1Iat3g,202333,4,HALLOWEEN,AJ TRACEY FT YOUNG ADZ
643,0.734,0.511,0,-4.905,0,0.0592,0.148,0,0.29,0.727,124.995,audio_features,2B7UWqNqKgPVGQQ6FXn2PP,spotify:track:2B7UWqNqKgPVGQQ6FXn2PP,https://api.spotify.com/v1/tracks/2B7UWqNqKgPVGQQ6FXn2PP,https://api.spotify.com/v1/audio-analysis/2B7UWqNqKgPVGQQ6FXn2PP,206947,4,WHAT YOU DID,MAHALIA FT ELLA MAI
644,0.54,0.617,3,-7.56,0,0.0723,0.043,0.000854,0.109,0.369,151.838,audio_features,2m0pzukUN2eFutFjnXNFXF,spotify:track:2m0pzukUN2eFutFjnXNFXF,https://api.spotify.com/v1/tracks/2m0pzukUN2eFutFjnXNFXF,https://api.spotify.com/v1/audio-analysis/2m0pzukUN2eFutFjnXNFXF,273751,4,SOMETIMES,GERRY CINNAMON
645,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55E-06,0.16,0.146,150.131,audio_features,27YD36FUikKxbp3bKSiKGZ,spotify:track:27YD36FUikKxbp3bKSiKGZ,https://api.spotify.com/v1/tracks/27YD36FUikKxbp3bKSiKGZ,https://api.spotify.com/v1/audio-analysis/27YD36FUikKxbp3bKSiKGZ,297782,4,FIRST TIME,KREPT & KONAN/SPICE/TORY LANEZ
646,0.315,0.646,0,-4.377,1,0.0362,0.104,0,0.0818,0.347,97.925,audio_features,4VpnrB9Lai2uHsRbh5C8Ft,spotify:track:4VpnrB9Lai2uHsRbh5C8Ft,https://api.spotify.com/v1/tracks/4VpnrB9Lai2uHsRbh5C8Ft,https://api.spotify.com/v1/audio-analysis/4VpnrB9Lai2uHsRbh5C8Ft,192945,3,ONE I'VE BEEN MISSING,LITTLE MIX
647,0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058,audio_features,40nPimvmG05WYS7983bawZ,spotify:track:40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/tracks/40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/audio-analysis/40nPimvmG05WYS7983bawZ,189133,4,CRY FOR ME,CAMILA CABELLO
648,0.705,0.674,11,-8.432,0,0.04,0.0184,0.0149,0.138,0.103,105,audio_features,6vjWim6xU6tPjA42GxSp1U,spotify:track:6vjWim6xU6tPjA42GxSp1U,https://api.spotify.com/v1/tracks/6vjWim6xU6tPjA42GxSp1U,https://api.spotify.com/v1/audio-analysis/6vjWim6xU6tPjA42GxSp1U,343800,4,SOMETHING ABOUT YOU,ELDERBROOK & RUDIMENTAL
649,0.319,0.841,9,-4.232,0,0.147,0.0518,0,0.106,0.483,173.868,audio_features,4tViDtaHuSLnh7HVJTrKhs,spotify:track:4tViDtaHuSLnh7HVJTrKhs,https://api.spotify.com/v1/tracks/4tViDtaHuSLnh7HVJTrKhs,https://api.spotify.com/v1/audio-analysis/4tViDtaHuSLnh7HVJTrKhs,206960,3,POWER OVER ME,DERMOT KENNEDY
650,0.509,0.658,0,-6.348,1,0.0753,0.226,0,0.329,0.196,104.401,audio_features,70pP6E6VvznsfrSsznnQnk,spotify:track:70pP6E6VvznsfrSsznnQnk,https://api.spotify.com/v1/tracks/70pP6E6VvznsfrSsznnQnk,https://api.spotify.com/v1/audio-analysis/70pP6E6VvznsfrSsznnQnk,247060,4,ALL MY FRIENDS,DERMOT KENNEDY
651,0.662,0.479,5,-5.988,1,0.518,0.128,0,0.123,0.529,98.776,audio_features,3nacJ5sdpq7WyBxtJm1A3w,spotify:track:3nacJ5sdpq7WyBxtJm1A3w,https://api.spotify.com/v1/tracks/3nacJ5sdpq7WyBxtJm1A3w,https://api.spotify.com/v1/audio-analysis/3nacJ5sdpq7WyBxtJm1A3w,176372,4,CASH TRAIN,GRM DAILY FT NOT3S/BLADE BROWN
652,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01E-06,0.156,0.252,170.062,audio_features,6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267,4,HEARTLESS,WEEKND
653,0.321,0.429,6,-7.073,1,0.0302,0.724,9.10E-05,0.0606,0.174,123.419,audio_features,50WeOnXhM1H7AZEeIDoWfZ,spotify:track:50WeOnXhM1H7AZEeIDoWfZ,https://api.spotify.com/v1/tracks/50WeOnXhM1H7AZEeIDoWfZ,https://api.spotify.com/v1/audio-analysis/50WeOnXhM1H7AZEeIDoWfZ,260907,4,SHOW YOURSELF,IDINA MENZEL/EVAN RACHEL WOOD
654,0.513,0.953,2,-2.626,0,0.0539,0.0148,3.03E-05,0.112,0.466,104.022,audio_features,6be1c0AWyPxxSS0qiYzoUC,spotify:track:6be1c0AWyPxxSS0qiYzoUC,https://api.spotify.com/v1/tracks/6be1c0AWyPxxSS0qiYzoUC,https://api.spotify.com/v1/audio-analysis/6be1c0AWyPxxSS0qiYzoUC,261937,4,THE RUNNER,FOALS
655,0.611,0.644,6,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969,audio_features,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,221904,4,THERE FOR YOU,GORGON CITY & MK
656,0.861,0.554,8,-7.279,1,0.0914,0.0453,0.00475,0.101,0.749,82.496,audio_features,0qCLPgY9yoRdDrwoF73Hnq,spotify:track:0qCLPgY9yoRdDrwoF73Hnq,https://api.spotify.com/v1/tracks/0qCLPgY9yoRdDrwoF73Hnq,https://api.spotify.com/v1/audio-analysis/0qCLPgY9yoRdDrwoF73Hnq,208330,1,LINK UP,GEKO/STEFFLON DON/DENO/DAPPY
657,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4,BOP,DABABY
658,0.503,0.596,7,-7.094,1,0.0263,0.0028,0.0112,0.109,0.167,108.897,audio_features,6mf7BNgXs8JipPr2QILnyN,spotify:track:6mf7BNgXs8JipPr2QILnyN,https://api.spotify.com/v1/tracks/6mf7BNgXs8JipPr2QILnyN,https://api.spotify.com/v1/audio-analysis/6mf7BNgXs8JipPr2QILnyN,257547,4,CHAMPION OF THE WORLD,COLDPLAY
659,0.448,0.736,11,-6.98,0,0.0366,0.00865,0.145,0.147,0.133,123.956,audio_features,1e8D1BCD2afT56Km7UahpB,spotify:track:1e8D1BCD2afT56Km7UahpB,https://api.spotify.com/v1/tracks/1e8D1BCD2afT56Km7UahpB,https://api.spotify.com/v1/audio-analysis/1e8D1BCD2afT56Km7UahpB,230013,4,CHURCH,COLDPLAY
660,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,BLINDING LIGHTS,WEEKND
661,0.566,0.543,5,-4.485,1,0.0314,0.613,0,0.106,0.299,89.937,audio_features,4Xbotg4PCLJw9cDx2dtZLK,spotify:track:4Xbotg4PCLJw9cDx2dtZLK,https://api.spotify.com/v1/tracks/4Xbotg4PCLJw9cDx2dtZLK,https://api.spotify.com/v1/audio-analysis/4Xbotg4PCLJw9cDx2dtZLK,209965,4,SOME THINGS NEVER CHANGE,BELL/MENZEL/GAD/GROFF
662,0.685,0.667,8,-3.837,1,0.0365,0.0564,0,0.115,0.643,95.518,audio_features,4otQJBpb8okSeykALR3eCH,spotify:track:4otQJBpb8okSeykALR3eCH,https://api.spotify.com/v1/tracks/4otQJBpb8okSeykALR3eCH,https://api.spotify.com/v1/audio-analysis/4otQJBpb8okSeykALR3eCH,183138,4,SOMETHING REAL,SUMMER WALKER/LONDON ON DA
663,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4,TONGUE TIED,MARSHMELLO/YUNGBLUD/BLACKBEAR
664,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,audio_features,4S4Mfvv03M1cHgIOJcbUCL,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/audio-analysis/4S4Mfvv03M1cHgIOJcbUCL,133680,4,IN MY ROOM,FRANK OCEAN
665,0.687,0.616,4,-6.694,0,0.114,0.173,0,0.337,0.526,93.967,audio_features,3pqcWAoJ8pw2rCNjFsiJ44,spotify:track:3pqcWAoJ8pw2rCNjFsiJ44,https://api.spotify.com/v1/tracks/3pqcWAoJ8pw2rCNjFsiJ44,https://api.spotify.com/v1/audio-analysis/3pqcWAoJ8pw2rCNjFsiJ44,203617,4,I LOVE SAUSAGE ROLLS,LADBABY
666,0.464,0.547,7,-8.137,0,0.339,0.0511,0,0.155,0.423,67.003,audio_features,0Odu228D0yGcFySGuxU4rY,spotify:track:0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/tracks/0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/audio-analysis/0Odu228D0yGcFySGuxU4rY,221492,4,THE TAKE,TORY LANEZ FT CHRIS BROWN
667,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68E-05,0.154,0.37,138.842,audio_features,6IZvVAP7VPPnsGX6bvgkqg,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/audio-analysis/6IZvVAP7VPPnsGX6bvgkqg,275253,4,PRIDE,NINES
668,0.678,0.516,1,-4.601,1,0.444,0.0523,0,0.13,0.11,133.939,audio_features,6Oq4fiDzKaFMU89dTvM24u,spotify:track:6Oq4fiDzKaFMU89dTvM24u,https://api.spotify.com/v1/tracks/6Oq4fiDzKaFMU89dTvM24u,https://api.spotify.com/v1/audio-analysis/6Oq4fiDzKaFMU89dTvM24u,245920,4,AUDACITY,STORMZY FT HEADIE ONE
669,0.637,0.509,9,-7.985,0,0.38,0.574,0,0.154,0.461,94.202,audio_features,5iVGN1Th2DqyWVNIBM8Vwk,spotify:track:5iVGN1Th2DqyWVNIBM8Vwk,https://api.spotify.com/v1/tracks/5iVGN1Th2DqyWVNIBM8Vwk,https://api.spotify.com/v1/audio-analysis/5iVGN1Th2DqyWVNIBM8Vwk,187933,4,LESSONS,STORMZY
670,0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,audio_features,1M4qEo4HE3PRaCOM7EXNJq,spotify:track:1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/tracks/1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/audio-analysis/1M4qEo4HE3PRaCOM7EXNJq,207133,4,ADORE YOU,HARRY STYLES
671,0.72,0.517,10,-9.191,1,0.369,0.199,0,0.164,0.445,119.952,audio_features,0BpYTh0O2ut5wvt0QtDGt4,spotify:track:0BpYTh0O2ut5wvt0QtDGt4,https://api.spotify.com/v1/tracks/0BpYTh0O2ut5wvt0QtDGt4,https://api.spotify.com/v1/audio-analysis/0BpYTh0O2ut5wvt0QtDGt4,237452,5,BEAUTY IN THE BENZ,TORY LANEZ FT SNOOP DOGG
672,0.436,0.15,2,-10.784,1,0.0307,0.933,0,0.103,0.168,143.072,audio_features,6R1L7XoVK27F0heZe1yvfO,spotify:track:6R1L7XoVK27F0heZe1yvfO,https://api.spotify.com/v1/tracks/6R1L7XoVK27F0heZe1yvfO,https://api.spotify.com/v1/audio-analysis/6R1L7XoVK27F0heZe1yvfO,207080,3,HAPPY CHRISTMAS (WAR IS OVER),JOHN LEGEND
673,0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998,audio_features,3uc8AGNL0KbvISIrjnfRvN,spotify:track:3uc8AGNL0KbvISIrjnfRvN,https://api.spotify.com/v1/tracks/3uc8AGNL0KbvISIrjnfRvN,https://api.spotify.com/v1/audio-analysis/3uc8AGNL0KbvISIrjnfRvN,232853,4,MEAN IT,LAUV & LANY
674,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46E-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4,FALLING,HARRY STYLES
